T,E,M,E2,M2
4.184848484848485,-1960.3863080684596,-23.21271393643032,3843517.0366748166,635.8239608801956
4.124343434343434,-1910.2689486552567,-13.256723716381417,3649347.2665036675,347.041564792176
4.063838383838384,-2058.0097799511004,-72.78728606356968,4235764.9388753055,5421.779951100245
4.003333333333333,-2012.4352078239608,-68.0,4050661.271393643,4840.39119804401
3.9428282828282826,-1963.765281173594,128.24938875305622,3856488.899755501,16663.892420537897
3.882323232323232,-2046.5085574572126,61.1442542787286,4188663.9511002447,3789.1442542787286
3.821818181818182,-2107.7359413202935,26.376528117359413,4442891.833740831,783.1784841075795
3.7613131313131314,-2209.4767726161367,-16.024449877750612,4882319.921760391,519.4034229828851
3.7008080808080805,-2184.5867970660147,-59.20293398533008,4772845.359413203,3607.364303178484
3.64030303030303,-2276.6650366748167,-10.156479217603913,5183647.334963325,176.02933985330074
3.5797979797979798,-2248.772616136919,-19.902200488997554,5057289.799511002,476.479217603912
3.519292929292929,-2557.7946210268947,-65.98044009779952,6542359.403422982,4510.132029339853
3.4587878787878785,-2577.7457212713934,-130.96332518337408,6644884.782396088,17270.161369193152
3.398282828282828,-2674.2640586797065,-81.5158924205379,7151864.948655257,6695.491442542787
3.3377777777777777,-2557.2176039119804,-0.05378973105134474,6540141.701711492,230.1124694376528
3.2772727272727273,-2551.2176039119804,-31.12469437652812,6508836.029339854,1009.8288508557457
3.2167676767676765,-2592.4303178484106,-206.22982885085574,6721076.127139364,42699.9119804401
3.156262626262626,-2868.2053789731053,-153.64303178484107,8226637.86797066,23630.865525672372
3.0957575757575757,-2734.161369193154,36.224938875305625,7475873.290953545,1383.393643031785
3.035252525252525,-2932.5232273838633,169.58435207823962,8600276.665036675,28826.73838630807
2.9747474747474745,-3017.281173594132,274.1369193154034,9104086.611246943,75401.04645476773
2.914242424242424,-3121.4572127139363,109.65770171149144,9743771.422982885,12130.044009779951
2.8537373737373737,-3025.1051344743278,181.50611246943765,9151626.151589243,33146.13202933985
2.7932323232323233,-3301.1051344743278,18.17114914425428,10897591.882640587,345.64303178484107
2.7327272727272724,-3461.677261613692,84.25427872860635,11984245.212713936,7128.547677261614
2.672222222222222,-3440.743276283619,2.836185819070905,11838832.60635697,305.2909535452323
2.6117171717171717,-3483.7848410757947,57.530562347188265,12137774.787286064,3343.833740831296
2.551212121212121,-3788.3765281173596,-69.49144254278728,14352126.014669927,5003.334963325184
2.4907070707070704,-3667.0611246943763,-152.37163814180929,13447896.195599021,23286.356968215157
2.43020202020202,-3894.4449877750612,-254.61124694376528,15166832.234718826,64859.286063569685
2.3696969696969696,-4024.557457212714,-198.38630806845967,16197220.029339854,39399.9217603912
2.3091919191919192,-4261.9902200489,-228.66992665036676,18165919.931540344,52324.58679706601
2.2486868686868684,-4257.809290953545,-121.85819070904645,18129081.975550123,14930.268948655257
2.188181818181818,-4390.586797066015,-224.76283618581908,19278067.491442543,50537.095354523226
2.1276767676767676,-4586.303178484108,-181.28606356968214,21035677.486552566,32888.96821515892
2.0671717171717168,-4650.41564792176,-162.71393643031786,21626785.623471882,26499.10024449878
2.0066666666666664,-4896.132029339853,-120.9437652811736,23972144.381418094,14679.579462102689
1.9461616161616162,-4958.728606356968,-179.48655256723717,24589057.27139364,32320.85085574572
1.8856565656565658,-5120.224938875305,-164.51833740831296,26216872.860635698,27180.83129584352
1.8251515151515152,-5270.430317848411,-171.24694376528117,27777583.422982886,29491.9315403423
1.7646464646464646,-5435.4621026894865,-124.8117359413203,29544562.894865524,15611.266503667483
1.7041414141414142,-5533.887530562347,-81.43276283618582,30624104.508557457,6653.8581907090465
1.6436363636363638,-5676.997555012225,-78.06845965770171,32228368.841075793,6106.356968215159
1.5831313131313132,-5795.080684596577,-51.06112469437653,33583031.784841076,2666.5036674816624
1.5226262626262625,-5929.57946210269,-88.40586797066015,35160060.84107579,7886.2102689486555
1.4621212121212122,-5963.545232273838,8.440097799511003,35563900.97799511,83.28606356968216
1.4016161616161618,-6113.070904645477,-5.628361858190709,37369752.98777506,76.95843520782397
1.3411111111111111,-6168.640586797066,-5.960880195599022,38052171.315403424,57.84841075794621
1.2806060606060605,-6247.18826405868,-11.515892420537897,39027437.82885086,154.55256723716383
1.2201010101010101,-6314.767726161369,5.198044009779951,39876338.42542788,60.93887530562347
1.1595959595959597,-6426.337408312958,-54.31784841075795,41297832.117359415,2975.19804400978
1.0990909090909091,-6433.848410757946,-54.84596577017115,41394422.76772616,3026.875305623472
1.0385858585858585,-6505.755501222494,-79.66259168704157,42324855.5599022,6352.381418092909
0.9780808080808081,-6551.691931540342,-109.74083129584352,42924675.0611247,12064.80195599022
0.9175757575757576,-6600.234718826406,-90.26894865525672,43563099.22738386,8152.899755501223
0.8570707070707071,-6626.850855745722,-129.5794621026895,43915156.64547677,16813.936430317848
0.7965656565656566,-6669.070904645477,-127.06112469437653,44476510.13202934,16160.488997555012
0.7360606060606061,-6688.0,-147.50122249388752,44729344.0,21781.92665036675
0.6755555555555556,-6706.968215158924,-167.6234718826406,44983423.83374083,28101.29095354523
0.6150505050505051,-6714.938875305624,-199.6723716381418,45090406.89486553,39871.18826405868
0.5545454545454546,-6758.073349633251,-238.41075794621028,45671559.39364303,56849.828850855745
0.49404040404040406,-6778.444987775061,-239.66259168704156,45947318.00488997,57443.66748166259
0.43353535353535355,-6792.0,-222.61124694376528,46131264.0,49557.06601466993
0.37303030303030305,-6824.616136919315,-252.88997555012224,46575386.26894865,63966.317848410756
0.31252525252525254,-6848.0,-262.0831295843521,46895104.0,68700.51833740831
0.25202020202020203,-6862.0,-294.74327628361857,47087044.0,86877.58435207824
0.19151515151515153,-6872.0,-273.92176039119806,47224384.0,75046.09290953545
0.13101010101010102,-6880.244498777506,-260.6552567237164,47337769.85819071,67949.80929095355
0.0705050505050505,-6894.0,-315.7799511002445,47527236.0,99728.96821515892
0.01,-6899.056234718826,-315.3838630806846,47596980.0391198,99477.90709046455
0.01,-6916.0,-286.2836185819071,47831056.0,81960.2640586797
0.0705050505050505,-6918.249388753056,-257.8924205378973,47862178.54278728,66511.07090464547
0.13101010101010102,-6920.0,-179.37897310513446,47886400.0,32190.34718826406
0.19151515151515153,-6930.0,-177.55501222493888,48024900.0,31534.80684596577
0.25202020202020203,-6940.0,-158.7726161369193,48163600.0,25216.85085574572
0.31252525252525254,-6946.0,-142.97799511002444,48246916.0,20452.958435207824
0.37303030303030305,-6948.0,-117.48655256723717,48274704.0,13806.063569682152
0.43353535353535355,-6956.0,-61.56479217603912,48385936.0,3798.00488997555
0.49404040404040406,-6962.0,-71.03178484107579,48469444.0,5051.266503667482
0.5545454545454546,-6966.0,-76.46943765281173,48525156.0,5851.129584352078
0.6150505050505051,-6962.552567237164,-13.80440097799511,48477141.94621027,200.8312958435208
0.6755555555555556,-6967.447432762836,1.9951100244498778,48545327.42298289,19.149144254278728
0.7360606060606061,-6968.146699266504,18.425427872860634,48555069.848410755,345.2909535452323
0.7965656565656566,-6958.088019559902,36.640586797066014,48414989.29095355,1345.242053789731
0.8570707070707071,-6943.378973105135,55.946210268948654,48210512.4205379,3132.41075794621
0.9175757575757576,-6913.237163814181,45.080684596577015,47792857.12469438,2035.6479217603912
0.9780808080808081,-6911.838630806846,34.27383863080684,47773513.652811736,1179.0611246943765
1.0385858585858585,-6912.0,35.85330073349633,47775744.0,1288.195599022005
1.0990909090909091,-6893.755501222494,70.00488997555013,47523877.09535452,4924.361858190709
1.1595959595959597,-6893.7897310513445,73.96088019559902,47524341.16381418,5485.5061124694375
1.2201010101010101,-6872.0097799511,97.4278728606357,47224526.278728604,9500.38141809291
1.2806060606060605,-6853.828850855746,110.12224938875306,46974986.89486553,12130.855745721272
1.3411111111111111,-6813.403422982885,87.79462102689486,46422493.23227384,7712.156479217604
1.4016161616161618,-6775.511002444988,102.08312958435208,45907585.19315404,10426.464547677262
1.4621212121212122,-6690.640586797066,159.02200488997556,44764677.085574575,25299.9315403423
1.5226262626262625,-6697.755501222494,129.93643031784842,44859951.28606357,16891.9902200489
1.5831313131313132,-6621.20782396088,139.1246943765281,43840421.682151586,19389.134474327628
1.6436363636363638,-6500.200488997555,79.30562347188264,42252627.35452323,6299.20782396088
1.7041414141414142,-6458.8899755501225,97.44254278728606,41717294.42542788,9502.836185819071
1.7646464646464646,-6366.762836185819,100.52322738386309,40535699.70660147,10155.843520782397
1.8251515151515152,-6251.760391198044,93.55012224938875,39084616.16625917,8781.760391198044
1.8856565656565658,-6214.469437652811,74.55745721271394,38619708.13691931,5615.716381418093
1.9461616161616162,-6110.479217603912,117.8875305623472,37338012.488997556,13926.474327628363
2.0066666666666664,-6126.919315403423,91.92665036674816,37539215.09046455,8497.124694376527
2.0671717171717168,-5888.352078239609,160.440097799511,34672787.20782396,25750.43520782396
2.1276767676767676,-5872.058679706602,140.56234718826406,34481217.682151586,19774.914425427873
2.188181818181818,-5628.572127139364,196.14669926650367,31680867.784841076,38496.62591687041
2.2486868686868684,-5525.21760391198,141.19315403422982,30528384.08801956,20009.447432762838
2.3091919191919192,-5302.469437652811,231.9119804400978,28116291.491442543,53824.35207823961
2.3696969696969696,-5176.508557457213,225.47188264058678,26796328.625916872,50904.24449877751
2.43020202020202,-4992.195599022005,284.8753056234719,24922280.508557457,81175.95110024449
2.4907070707070704,-4702.630806845966,312.0537897310513,22114946.50366748,97407.67726161369
2.551212121212121,-4684.831295843521,199.9559902200489,21948465.936430316,40014.40586797066
2.6117171717171717,-4555.589242053789,140.35696821515893,20754130.11246944,19719.9315403423
2.672222222222222,-4459.095354523228,124.21026894865525,19883720.342298288,15452.684596577017
2.7327272727272724,-4277.931540342298,88.31784841075795,18301824.342298288,7833.946210268949
2.7932323232323233,-4238.092909535452,150.32273838630806,17961563.188264057,22771.804400977995
2.8537373737373737,-4102.180929095354,123.83863080684597,16828483.227383863,15369.926650366748
2.914242424242424,-3682.743276283619,52.16136919315404,13563239.012224939,2763.5696821515894
2.9747474747474745,-3283.7017114914424,51.79951100244499,10782789.584352078,2737.8288508557457
3.035252525252525,-3214.0977995110024,100.56723716381418,10331070.210268948,10214.298288508557
3.0957575757575757,-3030.107579462103,210.62591687041564,9181828.508557457,44397.07579462103
3.156262626262626,-3023.20782396088,191.58924205378972,9140216.938875306,36806.08312958435
3.2167676767676765,-2991.21271393643,384.94376528117357,8947852.215158924,148360.9290953545
3.2772727272727273,-2888.361858190709,344.8459657701712,8342783.882640587,118997.81907090465
3.3377777777777777,-2902.953545232274,396.9877750611247,8427684.968215158,157681.03667481663
3.398282828282828,-2781.8288508557457,436.3080684596577,7739412.635696822,190479.4425427873
3.4587878787878785,-2719.5403422982886,287.0366748166259,7396272.469437653,83055.8924205379
3.519292929292929,-2513.9755501222494,207.85819070904645,6320308.205378973,43401.32029339853
3.5797979797979798,-2432.7677261613694,119.40342298288509,5918468.097799511,14288.097799511002
3.64030303030303,-2437.696821515892,93.46210268948656,5943010.84596577,8876.195599022005
3.7008080808080805,-2450.8215158924204,111.33007334963325,6006627.921760391,12494.503667481662
3.7613131313131314,-2373.7848410757947,27.892420537897312,5635568.361858191,899.7555012224939
3.821818181818182,-2298.669926650367,-45.49633251833741,5284996.811735941,2263.1589242053788
3.882323232323232,-2235.6234718826404,-15.965770171149144,4998219.178484107,390.8166259168704
3.9428282828282826,-2112.875305623472,-172.7921760391198,4465000.479217604,30310.72860635697
4.003333333333333,-2105.892420537897,-85.41320293398533,4435545.1638141805,7879.070904645477
4.063838383838384,-2097.716381418093,-131.83863080684597,4401095.110024449,17411.60880195599
4.124343434343434,-2016.2298288508557,-236.68459657701712,4065483.315403423,56257.74083129584
4.184848484848485,-2062.80684596577,-237.63814180929094,4256388.127139364,56550.757946210266
4.245353535353535,-1996.4156479217604,-119.39364303178485,3985870.053789731,14330.542787286064
4.305858585858585,-2056.7481662591686,-159.70171149144255,4230621.721271394,26160.45965770171
4.366363636363636,-1673.765281173594,-6.929095354523227,2801971.4523227382,361.47677261613694
4.426868686868687,-1821.364303178484,0.3276283618581907,3317807.814180929,111.50122249388752
4.487373737373737,-1721.1540342298288,25.755501222493887,2962564.557457213,712.9682151589242
4.547878787878788,-1731.0220048899755,169.80929095354523,2996880.8215158926,29336.352078239608
4.608383838383839,-1746.1907090464547,-24.34718826405868,3050220.2444987777,634.1418092909536
4.668888888888889,-1705.3154034229829,-28.122249388753055,2908611.5892420537,1651.6479217603912
4.7293939393939395,-1815.804400977995,-28.56723716381418,3297357.144254279,1312.7041564792175
4.789898989898989,-1575.721271393643,32.738386308068456,2484000.1662591686,1139.5110024449878
4.85040404040404,-1741.4621026894865,134.04889975550122,3033156.1369193154,17995.863080684598
4.910909090909091,-1761.8581907090465,8.009779951100244,3104342.572127139,459.93154034229826
4.971414141414141,-1688.80195599022,-4.8557457212713935,2854675.794621027,125.70171149144254
5.031919191919192,-1605.0415647921761,-97.81907090464547,2576641.437652812,9642.621026894865
5.092424242424242,-1666.0,-103.12958435207824,2776299.119804401,10806.924205378973
5.152929292929293,-1559.5012224938876,93.72616136919315,2432340.596577017,8922.39608801956
5.2134343434343435,-1611.9364303178484,201.08557457212714,2598776.479217604,40676.92909535452
5.2739393939393935,-1517.804400977995,106.40097799511003,2304041.5941320295,11405.486552567238
5.334444444444444,-1560.2689486552567,-59.67726161369193,2434616.7334963325,4029.163814180929
5.394949494949495,-1416.5770171149145,83.22249388753056,2006834.836185819,7008.987775061125
5.455454545454545,-1625.158924205379,56.93398533007335,2641511.9315403425,3534.79706601467
5.515959595959596,-1535.1638141809292,19.26161369193154,2357030.855745721,442.5525672371638
5.576464646464647,-1395.7408312958435,-35.090464547677264,1948454.8753056235,1938.2689486552567
5.636969696969697,-1709.794621026895,37.82885085574572,2924625.0073349634,1747.520782396088
5.697474747474748,-1404.3667481662592,-80.38630806845966,1973105.6723716382,6682.650366748167
5.7579797979797975,-1362.7823960880196,-89.31540342298288,1857560.3618581907,8070.014669926651
5.818484848484848,-1353.1735941320294,106.13691931540342,1831499.696821516,11447.775061124694
5.878989898989899,-1390.7823960880196,-3.56479217603912,1934731.0415647922,179.43276283618582
5.939494949494949,-1196.5770171149145,-56.0880195599022,1432377.7995110024,3625.408312958435
6.0,-1252.4889975550122,-163.2127139364303,1569005.3985330074,27123.745721271393
