T,E,M,E2,M2
3.7008080808080805,-9397.103785103785,879.6190476190476,88305989.07448107,774069.2063492064
3.64030303030303,-9355.711843711844,666.046398046398,87529603.03296703,444268.04395604396
3.5797979797979798,-10048.876678876679,398.23809523809524,100981062.93528694,158980.89133089132
3.519292929292929,-10521.235653235653,201.31746031746033,110697787.48717949,41251.855921855924
3.4587878787878785,-10766.778998778998,-54.56898656898657,115923946.14407815,3237.958485958486
3.398282828282828,-10484.82783882784,-153.83882783882783,109932420.91819292,23930.47619047619
3.3377777777777777,-10593.420024420024,-242.24664224664224,112220809.65811966,58839.47252747253
3.2772727272727273,-10992.36507936508,-132.75091575091574,120833032.993895,17767.958485958487
3.2167676767676765,-11334.119658119658,71.98656898656898,128463216.06837606,5568.940170940171
3.156262626262626,-11259.68498168498,302.3992673992674,126781383.92185593,91617.36507936507
3.0957575757575757,-11613.896214896215,277.22222222222223,134887939.85103786,77711.39194139194
3.035252525252525,-12145.477411477412,301.019536019536,147514169.001221,92070.38095238095
2.9747474747474745,-12668.652014652014,402.4835164835165,160495333.3968254,163805.9877899878
2.914242424242424,-12789.82783882784,417.64346764346766,163580017.55067155,175616.68376068375
2.8537373737373737,-13162.715506715507,805.2490842490843,173258460.8986569,649291.7533577534
2.7932323232323233,-13419.803418803418,755.4407814407814,180093990.33211234,570813.978021978
2.7327272727272724,-14057.904761904761,619.7472527472528,197625271.1159951,384359.514041514
2.672222222222222,-14657.495726495727,319.2063492063492,214843989.4871795,103393.20146520146
2.6117171717171717,-15396.412698412698,139.5067155067155,237050230.85225886,19680.981684981685
2.551212121212121,-15865.699633699634,-135.1196581196581,251721551.13553113,18728.87667887668
2.4907070707070704,-16445.128205128207,97.85714285714286,270442867.0964591,9824.70573870574
2.43020202020202,-16702.786324786324,191.57264957264957,278983621.7777778,37940.84004884005
2.3696969696969696,-17131.38827838828,51.604395604395606,293485311.25030524,2936.800976800977
2.3091919191919192,-17537.771672771672,233.35775335775335,307575354.17094016,54605.631257631256
2.2486868686868684,-17840.379731379733,406.4920634920635,318279583.4407814,165304.652014652
2.188181818181818,-18395.995115995116,326.74114774114776,338413810.9059829,107204.0757020757
2.1276767676767676,-19569.465201465202,444.29059829059827,382964769.7631258,197509.07936507938
2.0671717171717168,-20360.46275946276,279.8888888888889,414549202.2881563,78441.82417582418
2.0066666666666664,-20780.5115995116,215.00488400488402,431830525.03296703,46427.95848595849
1.9461616161616162,-21501.95115995116,460.21367521367523,462334226.974359,211995.24053724055
1.8856565656565658,-22055.660561660563,596.7643467643468,486453021.74358976,356154.0561660562
1.8251515151515152,-22694.689865689867,439.04517704517707,515049483.5628816,192792.80097680097
1.7646464646464646,-23164.07448107448,562.042735042735,536574654.04884005,316144.15873015876
1.7041414141414142,-23827.879120879123,546.9157509157509,567768128.2075702,299153.71428571426
1.6436363636363638,-24440.45054945055,631.1489621489621,597335796.8913308,398427.4017094017
1.5831313131313132,-24956.93772893773,611.0793650793651,622848867.970696,373486.5641025641
1.5226262626262625,-25551.05006105006,496.54945054945057,652856289.4065934,246592.6691086691
1.4621212121212122,-25797.30402930403,518.6361416361416,665500999.1550672,269113.4822954823
1.4016161616161618,-26227.990231990232,698.5494505494505,687907771.9365079,488029.6752136752
1.3411111111111111,-26566.262515262515,698.3333333333334,705766782.9816849,488024.12942612945
1.2806060606060605,-26880.815628815628,691.4383394383394,722578689.7338217,478204.7228327228
1.2201010101010101,-27144.52258852259,689.1440781440781,736825205.2307693,474935.010989011
1.1595959595959597,-27453.677655677657,664.990231990232,753704579.2136753,442301.3064713065
1.0990909090909091,-27662.40048840049,711.7155067155068,765208505.9194139,506586.93284493283
1.0385858585858585,-27872.172161172162,761.5311355311355,776858020.051282,580015.1404151404
0.9780808080808081,-28052.32844932845,853.5042735042736,786933142.8742368,728500.844932845
0.9175757575757576,-28232.345543345542,884.7142857142857,797065379.1868132,782759.6068376069
0.8570707070707071,-28345.028083028083,913.2576312576313,803440642.4713064,834202.8034188034
0.7965656565656566,-28397.467643467644,875.2857142857143,806416172.2783883,766196.608058608
0.7360606060606061,-28528.915750915752,898.990231990232,813899043.3064713,808206.7960927961
0.6755555555555556,-28626.87667887668,941.4041514041514,819498083.1257632,886257.4212454213
0.6150505050505051,-28688.699633699634,953.2380952380952,823041489.5702076,908692.884004884
0.5545454545454546,-28721.9242979243,1037.3223443223444,824948939.3699634,1076080.3882783882
0.49404040404040406,-28769.35775335775,982.4737484737485,827675956.6446886,965374.8669108669
0.43353535353535355,-28813.885225885228,937.9242979242979,830239984.1709402,879733.7387057387
0.37303030303030305,-28862.0,957.0451770451771,833015044.0,916023.3943833944
0.31252525252525254,-28900.0,1010.9059829059829,835210000.0,1021963.2527472527
0.25202020202020203,-28939.858363858362,1037.992673992674,837515406.1001221,1077446.862026862
0.19151515151515153,-28958.446886446887,1033.4945054945056,838591649.8754579,1068123.409035409
0.13101010101010102,-28972.0,1092.3687423687425,839376784.0,1193357.7582417582
0.0705050505050505,-28996.202686202687,1072.2429792429793,840779774.1782662,1149719.387057387
0.01,-29012.0,1043.855921855922,841696144.0,1089685.0744810745
0.01,-29035.970695970696,1014.8864468864468,843087599.5653236,1030000.6105006105
0.0705050505050505,-29053.202686202687,979.3284493284493,844088594.1074481,959270.6910866911
0.13101010101010102,-29076.0,1008.2124542124542,845413776.0,1016501.3089133089
0.19151515151515153,-29109.79487179487,992.8083028083028,847380161.4358975,985679.199023199
0.25202020202020203,-29148.0,1061.8351648351647,849605904.0,1127510.7521367522
0.31252525252525254,-29152.0,1100.7741147741149,849839104.0,1211728.678876679
0.37303030303030305,-29190.0,1139.5409035409036,852056100.0,1298602.6813186812
0.43353535353535355,-29204.0,1106.5763125763126,852873616.0,1224522.1098901099
0.49404040404040406,-29248.0,1178.0720390720392,855445504.0,1387915.0256410257
0.5545454545454546,-29272.0,1152.3894993894994,856849984.0,1328018.7521367522
0.6150505050505051,-29282.954822954824,1160.2808302808303,857491454.3394383,1346275.5946275946
0.6755555555555556,-29290.058608058607,1092.2051282051282,857907544.4493284,1192925.142857143
0.7360606060606061,-29300.0,1054.131868131868,858490000.0,1111201.4554334555
0.7965656565656566,-29309.272283272283,1066.6324786324785,859033469.4798535,1137726.8327228327
0.8570707070707071,-29286.715506715507,996.8351648351648,857711715.5750916,993691.3113553113
0.9175757575757576,-29269.35531135531,1003.8827838827839,856695187.2625153,1007821.4603174604
0.9780808080808081,-29236.788766788766,965.4188034188035,854789821.0012211,932068.6691086692
1.0385858585858585,-29282.921855921857,951.2185592185592,857489532.2612942,904895.8192918192
1.0990909090909091,-29227.23321123321,1006.1501831501831,854231205.3919414,1012354.590964591
1.1595959595959597,-29195.326007326006,1012.3736263736264,852367138.1684982,1024916.0146520147
1.2201010101010101,-29046.809523809523,1057.5848595848595,843717164.4420024,1118523.873015873
1.2806060606060605,-28916.52258852259,1028.8485958485958,836165313.7582418,1058555.7094017095
1.3411111111111111,-28811.665445665447,1104.8034188034187,830112231.4725275,1220613.6117216118
1.4016161616161618,-28779.345543345542,1041.2588522588524,828250869.953602,1084387.1916971917
1.4621212121212122,-28589.391941391943,1094.7533577533577,817353561.5091575,1198546.5665445665
1.5226262626262625,-28376.664224664226,1081.1257631257631,805235561.5579976,1168948.586080586
1.5831313131313132,-28256.860805860804,970.1001221001221,798450352.5787545,941220.2783882784
1.6436363636363638,-27974.56288156288,1025.5775335775336,782576883.3284494,1051833.0012210011
1.7041414141414142,-27710.479853479854,985.4029304029305,767871449.7411478,971068.3199023199
1.7646464646464646,-27355.06227106227,947.2820512820513,748299723.7851038,897398.5543345544
1.8251515151515152,-27227.608058608057,903.6837606837607,741343595.0500611,816671.0451770452
1.8856565656565658,-26809.29304029304,764.2258852258852,718738304.9352869,584155.8021978022
1.9461616161616162,-26555.351648351647,888.4407814407814,705187742.1514041,789429.5067155067
2.0066666666666664,-25862.89865689866,865.8095238095239,668890018.0903541,749706.6568986569
2.0671717171717168,-25084.238095238095,719.2136752136752,629219799.973138,517391.1550671551
2.1276767676767676,-24658.957264957266,626.7728937728938,608066185.8803419,392913.07692307694
2.188181818181818,-24200.753357753358,673.2112332112332,585679875.1379732,453270.40293040295
2.2486868686868684,-23765.45177045177,519.6141636141637,564797265.1648352,270121.4017094017
2.3091919191919192,-23065.605616605615,575.7167277167277,532022441.50183153,331579.21855921857
2.3696969696969696,-22286.327228327227,599.7814407814408,496682903.93650794,359902.9474969475
2.43020202020202,-21452.03663003663,488.64346764346766,460190721.24542123,238842.74236874236
2.4907070707070704,-20530.216117216118,373.56043956043953,421493557.7704518,139711.8778998779
2.551212121212121,-20081.970695970696,151.49084249084248,403288608.46886444,23397.326007326006
2.6117171717171717,-19318.39926739927,186.53846153846155,373201615.020757,34902.68864468864
2.672222222222222,-17882.666666666668,541.7313797313798,319790130.0903541,294311.31135531137
2.7327272727272724,-17336.443223443224,460.67643467643467,300552632.28083026,212388.34676434676
2.7932323232323233,-16218.708180708181,738.6239316239316,263047363.008547,546177.5848595848
2.8537373737373737,-16097.112332112332,834.042735042735,259117554.16605616,695886.673992674
2.914242424242424,-15342.413919413919,890.6935286935287,235390970.19047618,793397.7240537241
2.9747474747474745,-14870.567765567766,790.965811965812,221135581.15018314,625822.9035409036
3.035252525252525,-14350.644688644688,433.8742368742369,205941846.80830282,188734.90354090353
3.0957575757575757,-13907.715506715507,575.1843711843712,193426234.22954822,331346.6080586081
3.156262626262626,-12825.649572649572,592.3992673992674,164498207.41636142,351130.6349206349
3.2167676767676765,-12067.81562881563,434.12698412698415,145636087.4993895,188599.75091575092
3.2772727272727273,-11806.547008547008,679.9072039072039,139397311.3894994,462500.3418803419
3.3377777777777777,-11546.01343101343,549.3064713064713,133311071.16727717,302012.74236874236
3.398282828282828,-11209.29426129426,546.5103785103785,125650806.43711844,298969.6654456654
3.4587878787878785,-11020.410256410256,442.05006105006106,121450515.16971917,195667.90964590965
3.519292929292929,-10352.238095238095,238.31746031746033,107172393.46275946,56962.945054945056
3.5797979797979798,-10094.304029304029,156.3125763125763,101895264.04639804,25382.378510378512
3.64030303030303,-10069.01221001221,198.36752136752136,101385655.02564102,39701.81440781441
3.7008080808080805,-10051.164835164835,-15.811965811965813,101026990.68620269,1760.0
3.7613131313131314,-9602.264957264957,56.98168498168498,92206340.21245421,3538.4468864468863
3.821818181818182,-9123.043956043955,303.4468864468864,83230811.59218559,92498.99145299145
3.882323232323232,-8652.01221001221,320.9426129426129,74860812.07814407,103326.26129426129
3.9428282828282826,-8556.564102564103,239.44200244200243,73216579.83882783,58160.83760683761
4.003333333333333,-8786.863247863248,238.5970695970696,77210249.71672772,57191.616605616604
4.063838383838384,-8394.058608058607,161.002442002442,70461824.55677655,26509.384615384617
4.124343434343434,-8771.874236874237,-54.07326007326007,76947392.37851039,3031.6532356532357
4.184848484848485,-8544.901098901099,-422.23443223443223,73016531.67277168,178520.4590964591
4.245353535353535,-7910.599511599512,-386.35286935286933,62585359.821733825,149505.07203907205
4.305858585858585,-8159.571428571428,-272.4188034188034,66582770.68864469,74594.47374847374
4.366363636363636,-8207.41636141636,-342.77777777777777,67364093.04517704,117854.64957264958
4.426868686868687,-7691.866910866911,-173.9267399267399,59169144.4029304,30520.302808302808
4.487373737373737,-7392.482295482296,27.035409035409035,54651532.16361416,2166.4224664224666
4.547878787878788,-7276.264957264957,289.8693528693529,52944599.71916972,84343.61172161173
4.608383838383839,-7538.925518925519,84.91330891330891,56839333.93894994,7752.937728937729
4.668888888888889,-7278.456654456654,373.85470085470087,52976839.78998779,139912.67643467642
4.7293939393939395,-6955.656898656899,455.13675213675214,48382473.897435896,208123.50915750916
4.789898989898989,-7254.84249084249,-65.95848595848595,52633953.548229545,5097.553113553114
4.85040404040404,-6750.255189255189,-247.31623931623932,45568485.3015873,62248.86446886447
4.910909090909091,-7037.669108669109,141.93650793650792,49532257.93162393,20803.311355311354
4.971414141414141,-7036.727716727717,39.162393162393165,49518155.73626374,3456.4249084249086
5.031919191919192,-6774.208791208791,271.5970695970696,45890656.15384615,74263.93162393162
5.092424242424242,-6910.5702075702075,345.06715506715506,47756517.10622711,119428.06837606838
5.152929292929293,-6770.970695970696,365.8620268620269,45846514.03907204,134308.3833943834
5.2134343434343435,-6402.253968253968,102.05494505494505,40990209.97802198,11118.444444444445
5.2739393939393935,-6405.918192918193,111.21611721611721,41042683.47008547,12931.36507936508
5.334444444444444,-6194.681318681319,88.75702075702075,38375982.35897436,9740.947496947498
5.394949494949495,-5840.612942612943,189.6984126984127,34114507.99023199,36123.86568986569
5.455454545454545,-5855.818070818071,-9.526251526251526,34293602.952380955,364.6056166056166
5.515959595959596,-6176.180708180708,-148.91941391941393,38148002.5982906,22610.390720390722
5.576464646464647,-5945.128205128205,-17.043956043956044,35347953.66544566,631.5873015873016
5.636969696969697,-6062.465201465201,82.75091575091575,36755982.322344325,7419.040293040293
5.697474747474748,-6157.1001221001225,169.96581196581195,37911089.02319902,29165.76800976801
5.7579797979797975,-5910.721611721612,306.1294261294261,34937932.82783883,94116.81562881563
5.818484848484848,-5886.876678876679,216.2026862026862,34658393.18192918,46894.857142857145
5.878989898989899,-5816.10989010989,258.028083028083,33831134.505494505,67464.2564102564
5.939494949494949,-5667.20757020757,74.15384615384616,32118739.846153848,6994.481074481075
6.0,-5348.290598290599,97.54212454212454,28606655.135531135,10402.332112332113
